player_id,player_name,username,age,city,country,email,phone,game_title,genre,platform,device,game_mode,rank_tier,subscription_type,account_created_date,last_login_date,account_age_days,hours_per_week,total_hours_played,total_matches_played,total_wins,total_losses,win_rate_%,kd_ratio,avg_score_per_match,session_length_mins,achievements_unlocked,friends_count,total_spend_INR,num_in_app_purchases,purchase_type,payment_method,player_rating,toxicity_reports,guild_member,streams_content,churn_risk
PLR0021716,Ishaan Singh,ishaan_singhxX,21 yrs,Brasilia,Brazil,ishaan.singh@gmail.com,9924666615,CS:GO,Simulation,MOBILE,MacOS,Duo,Gold ,free,,20.06.2019,791,47.0,3995.0,4535,1074,3461,23.7,2.5,-9.6,157,13,189,Rs.5790.14,67,dlc,Debit Card,1.6,10,True,0,N/A
PLR0042504,Kavya Verma,KAVYA_VERMA_NOOB,26,lucknow,India,kavya.verma@hotmail.com,9911167593,8 Ball Pool,Simulation,PlayStation,ios,,N/A,Free ,06-04-2021,2023-08-31T00:00:00Z,877,-1.8,259.2,3194,271,-2923,8.5,N/A,4372.0,243,126,1,89.23,55,,Wallet,2.9,999999,no,no,medium
PLR0024492,TANYA SCHMIDT,tanya_schmidt,-17,Ahmedabad,India,tanya.schmidt@outlook.com,9975587922,GTA V,Horror,Mobile,ios,unknown,Master,Free,February 2019,12-12-2021,1027,24.6,3985.2,901,387,514,43.0,3.1,2334.5,123,131,83,Rs.3732.65,2,Full Game,Net Banking,3.8,10,no,False,
PLR0000753,Rahul Müller,rahul_müller_bg,17,Marseille,,rahul.müller@yahoo.com,9567491,Minecraft,Sports,MOBILE,Console,SQUAD,Grandmaster,Premium,March 2017,08-01-2019,674,44.2,309.4,2626,2130,-496,81.1,4.2,495.5,296,96,208,10648.98,47,Full Game,N/A,4.3,NULL,Yes,Y,NA
PLR0009411,Miguel Joshi,miguel_joshi_gamer,N/A,Lucknow,India,miguel.joshi@gmail.com,+91-9338127702,N/A,Simulation,pc,Console,Unknown,Grandmaster,Free,09/08/16,12.02.2019,887,12.5,1525.0,3050,1090,1960,35.7,7.8,1584.6,190,70,321,11888.86,17,in-app purchase,Wallet,2.4,17,Y,False,Low
PLR0021737,Lucas Malhotra,NULL,999,Delhi,India,lucas.malhotra@yahoo.com,9098793203,n/a,Fighting,Mobile,MacOS,N/A,Bronze,premium,14-04-2019,22 March 2021,708,37.7,2940.6,370,13,357,3.5,3.2,4245.9,300,50,465,10988.47,20,,wallet,3.6,2,Y,1,
PLR0047086,James Singh,JAMES_SINGH_YT,31,Lyon,France,james.singh@yahoo.com,+91-9925669753,FIFA 24,Simulation,PC ,Android,solo,Diamond,N/A,September 2018,March 2020,-549,27.8,5365.4,2871,6,2865,0.2,30.4,,191,30,324,Rs.1217.81,46,FULL GAME,N/A,-1.2,25,No,yes,medium
PLR0013774,Riya Williams,riya_williams,14,Houston,USA,riya.williams@outlook.com,9176063745,Pokemon GO,na,PC ,android,Team,Bronze,Free,24-10-2018,2023-09-25T00:00:00Z,1797,26.6,1808.8,3802,1831,1971,48.2,4.9,449.1,42,28,331,$1947.81,6,,wallet,1.6,25,False,No,N/A
PLR0041203,Sakura Santos,SAKURA_SANTOS_GAMER,23,Manchester,UK,sakura.santos@outlook.com,9005281118,Candy Crush,Horror,Xbox,ios,squad,Diamond,free,08 May 2019,2023-05-26T00:00:00Z,999999,22.8,2576.4,1858,1488,370,80.1,6.3,870.9,123,N/A,86,70.31,-28,,Credit Card,N/A,10,1,NO,N/A
PLR0008637,Yuki Kumar,yuki_kumar_gamer,31,Melbourne,Australia,yuki.kumar@gmail.com,9156714748,unknown,Simulation,pc,Console,solo,Master,unknown,NULL,2021-09-06T00:00:00Z,1334,10.2,224.4,104,18,86,17.3,-3.2,2408.6,35,68,100,8781.67,17,N/A,upi,2.9,13,true,Y,Low
PLR0048846,yuki dubois,yuki_dubois_yt,16,Hyderabad,India,yuki.dubois@yahoo.com,9592138642,FIFA 24,Horror,Mobile,Console,Duo,Grandmaster,Free,20.02.2021,10 September 2022,567,15.4,1863.4,215,99,116,46.0,5.8,3174.0,,97,121,8601.79,6,In-App Purchase,Debit Card,2.0,24,Y,1,Low
PLR0038983,K@vy@ Singh,kavya_singh,28,Rio de Janeiro,Brazil,kavya.singh@yahoo.com,99810-69567,Free Fire,Sports,mobile ,Console,squad,Bronze,Free ,2022/03/08,2023/02/08,337,21.2,1950.4,3457,1199,2258,34.7,6.7,3013.9,125,53,370,14973.06,-66,Season Pass,UPI,3.9,8,false,False,medium
PLR0045841,Hiroshi Joshi,hiroshi_joshixX,19,Los Angeles,USA,hiroshi.joshi@outlook,9880713442,BGMI,Strategy,PC ,IOS,Duo,,free,2015-10-14T00:00:00Z,04 March 2019,1237,11.6,1218.0,,558,3314,14.4,1.5,3127.7,286,118,500,10077.15,72,n/a,,3.5,3,No,0,N/A
PLR0023637,shivam williams,shivam_williams_yt,22,Birmingham,UK,shivam.williams@gmail.com,9310596377,Ludo King,Strategy,Playstation,MacOS,NULL,Diamond,premium,01-08-2017,02-11-2022,1919,NULL,2215.2,3484,1028,2456,29.5,,1260.6,27,42,468,5692.34,27,In-App Purchase,Net Banking,3.1,29,YES,No,Unknown
PLR0006841,Riya Jones,riya_jones_bg,28,Berlin,Germany,riya.jones@yahoo,9886162,BGMI,Battle Royale,PC,WINDOWS,SQUAD,Gold ,Free ,06/18/18,N/A,800,19.8,2158.2,2698,1596,1102,N/A,0.4,1045.8,999999,80,35,Rs.3922.33,18,N/A,Net Banking,3.8,22,false,1,High
PLR0007484,Ava Iyer,ava_iyer123,14,Dlhi,India,ava.iyer@hotmail.com,,Fortnite,Fighting,pc,Console,solo,Platinum,premium,June 2020,NULL,937,25.0,3325.0,1751,1285,466,73.4,2.8,5004.6,216,102,-83,N/A,25,FULL GAME,,1.6,24,true,Y,High
PLR0044422,Aditya Chopra,aditya_chopra_yt,25,Los Angeles,USA,aditya.chopra@yahoo.com,9885424557,Call of Duty Mobile,Simulation,Xbox,Windows,squad,Bronze,Premium,November 2015,NULL,1237,1.9,,2579,999999,1672,35.2,3.5,3169.0,118,,56,14461.09,,Season Pass,UPI,1.6,9,false,no,Medium
PLR0033955,ROHAN SINGH,rohan_singh123,-35,Abu Dhabi,UAE,rohan.singh@@outlook.com,9245769536,League of Legends,Strategy,pc,Mac,Squad,Master,Premium,2018-06-21T00:00:00Z,10-11-2022,1603,58.2,99999,999999,-586,1509,28.0,7.3,1890.2,268,N/A,461,Rs.6198.98,14,N/A,Net Banking,4.3,29,Y,1,Medium
PLR0032073,Kunal Chopra,kunal_chopraxX,14,Houston,USA,,+91-9815210705,GTA V,Strategy,PC ,Android,,Unranked,Free,2015-05-28T00:00:00Z,2019-10-22T00:00:00Z,1608,59.3,11682.1,4037,2428,1609,60.1,2.5,NULL,258,73,483,12804.07,76,In-App Purchase,N/A,1.7,24,N,N,HIGH
PLR0022895,Chloe Tanaka,chloe_tanaka_yt,21,London,UK,chloe.tanaka@outlook.com,XXXXXXXXXX,Among Us,Simulation,pc,android,Duo,SILVER,Premium,2018/02/28,28 October 2021,,29.2,1722.8,999999,1606,,34.9,N/A,3160.8,139,24,138,6201.97,30,in-app purchase,CREDIT CARD,4.2,22,N,no,N/A
PLR0021398,OLIVIA SMITH,olivia_smith_bg,25,paris,France,olivia.smith@hotmail.com,9421341233,Minecraft,FPS,PC,Mac,N/A,Gold,free,15 July 2019,2021-09-08T00:00:00Z,786,7.6,99999,525,160,365,30.5,1.6,2108.5,80,125,142,8512.56,25,Full Game,upi,2.0,29,False,False,low
PLR0008245,Dev Sharma,dev_sharma999,24,Manchester,UK,dev.sharma@yahoo.com,9701401722,8 Ball Pool,Sports,PC ,iOS,-,Silver,Free,03 July 2021,09/24/21,83,8.2,1180.8,1585,N/A,438,72.4,4.9,1907.2,53,59,399,10610.32,32,unknown,Credit Card,3.5,-28,False,Y,Medium
PLR0034121,  Kenji Schmidt  ,kenji_schmidt_ff,26,Brasilia,Brazil,kenji.schmidt@yahoo.com,9571285891,Candy Crush,Horror,Playstation,android,NULL,,N/A,08 June 2023,2023/10/16,130,2.0,90.0,,2482,2210,-17.7,2.8,4487.0,50,5,431,6747.72,73,Subscription,UPI,4.8,25,No,True,Medium
PLR0002362,Meera Singh,meera_singh_ff,34,Los Angeles,USA,meera.singh@hotmail.com,93944-04229,Valorant,Strategy,pc,n/a,Team,platinum,Free ,2018-11-02T00:00:00Z,2019-05-03T00:00:00Z,182,28.1,2697.6,3924,3177,747,81.0,7.7,-9.0,,113,-81,6325.56,19,Full Game,UPI,2.3,-7,yes,0,Medium
PLR0012579,Pierre Williams,pierre_williams_yt,13,Sao Paulo,Brazil,pierre.williams@@hotmail.com,9058242,Valorant,None,PC,Console,squad,Gold ,Premium,25 October 2021,2023/11/14,750,N/A,249.9,4923,709,4214,14.4,4.4,1342.1,234,58,90,1149.99,60,Subscription,Wallet,2.8,12,false,True,medium
PLR0010496,kunal brown,kunal_brown123,14,OSAKA,Japan,kunal.brown@outlook.com,9143379548,PUBG PC,Fighting,Xbox,WINDOWS,Squad,bronze,Free ,05.08.2017,17-02-2020,,45.6,4651.2,2513,489,2024,19.5,5.6,5001.4,272,73,-320,7881.38.00,39,In-App Purchase,Net Banking,1.5,28,Yes,N,Medium
PLR0021796,Julia Joshi,julia_joshi123,15 yrs,Hamburg,Germany,julia.joshi@yahoo.com,9738029550,FIFA 24,Sports,PC,android,N/A,N/A,free,February 2021,03-03-2023,-755,42.4,2416.8,711,254,457,35.7,-7.2,1963.7,174,13,-45,3004.63,78,Season Pass,Gift Card,2.7,-25,False,false,medium
PLR0028320,Yuki Mehta,yuki_mehta_gamer,18,New York,usa,yuki.mehta@yahoo.com,9037783239,Free Fire,Fighting,unknown,N/A,N/A,Unranked,Free ,19-05-2018,07/03/19,410,23.1,3903.9,3650,2327,1323,63.8,2.6,363.8,41,113,,2807.78,15,Subscription,upi,4.9,25,yes,Y,High
PLR0026147,Aditya Garcia,aditya_garcia_ff,19,Los Angeles,USA,N/A,9634238372,Among Us,Simulation,Playstation,WINDOWS,N/A,Grandmaster,premium,12 December 2017,19 October 2021,999999,25.7,976.6,999999,14,999999,128.5,2.1,2693.0,116,6,335,9780.34,75,dlc,,4.7,11,Yes,Y,N/A
PLR0011143,Simran Malhotra,simran_malhotra_pro,30,Kyoto,Japan,simran.malhotra@outlook.com,9409213296,Fortnite,Simulation,Nintendo Switch,WINDOWS,squad,-,Elite,2022/07/02,2023-09-17T00:00:00Z,442,4.1,783.1 hrs,4974,,2502,49.7,1.1,653.6,181,116,150,12997.09,NULL,dlc,wallet,1.6,,Y,N,low
PLR0038711,Hiroshi Verma,NULL,26,Mumbai,India,hiroshi.verma@outlook.com,9114582705,Candy Crush,Casual,PC ,ios,N/A,Silver,N/A,NULL,2023/10/19,859,23.7,N/A,NULL,1846,1760,51.2,7.5,,38,106,201,14333.31,16,In-App Purchase,Gift Card,4.8,N/A,true,No,High
PLR0017308,S@kur@ Johnson,sakura_johnson_noob,30,BIRMINGHAM,UK,sakura.johnson@outlook.com,9345519981,League of Legends,Horror,mobile ,Console,Team,Master,pro,18-02-2020,2020/09/17,212,7.0,1393.0,313,4,309,1.3,7.9,2752.7,272,74,N/A,1450.06,6,dlc,Wallet,3.3,1,no,NO,High
PLR0007581,Noah Dubois,noah_dubois_yt,23,Delhi,india,N/A,9008977272,Call of Duty Mobile,Fighting,PlayStation,-,,Gold ,Elite,October 2017,12 February 2020,842,17.9,1432.0,4763,4721,42,108.8,1.1,-2.7,228,25,62,6128.93,40,Season Pass,CREDIT CARD,3.4,5,false,false,High
PLR0013946,Arjun Williams,arjun_williams_ff,31,Dubai,UAE,arjun.williams@hotmail,9152767536,Fortnite,Horror,mobile ,WINDOWS,N/A,Gold ,Free ,2021/05/10,NULL,NULL,57.3,3839.1,381,198,-183,N/A,7.4,4057.2,102,104,-1,14462.52,22,dlc,Credit Card,N/A,7,Yes,false,N/A
PLR0033644,Rahul Malhotra,rahul_malhotra,34,Chicago,USA,rahul.malhotra@outlook.com,9874676731,Call of Duty Mobile,Fighting,Playstation,IOS,Team,Master,Pro,2015-06-26T00:00:00Z,November 2019,1596,9.8,1891.4,-3752,711,3041,18.9,2.4,3188.2,173,14,436,9940.71,18,N/A,,2.9,-16,false,yes,Low
PLR0025404,Sofia Martin,sofia_martin,28 yrs,Abu Dhabi,UAE,sofia.martin@yahoo.com,9602130342,Genshin Impact,Battle Royale,PC,Mac,Team,,premium,13 January 2020,January 2022,723,37.8,5103.0,-2524,616,1908,24.4,4.3,4665.2,49,121,369,8494.67,80,In-App Purchase,None,3.7,5,Y,NO,Low
PLR0013228,Meera Das,meera_das_ff,22,Sao Paulo,Brazil,meera.das@gmail.com,9347848,Ludo King,Battle Royale,Xbox,Windows,N/A,na,N/A,03/07/20,08 October 2020,215,55.4,10082.8,999999,344,793,30.3,0.3,1569.6,N/A,84,N/A,N/A,5,in-app purchase,Net Banking,3.1,N/A,No,true,unknown
PLR0048344,Emma Chopra,emma_chopraxX,999,Delhi,India,emma.chopra@hotmail.com,9528094351,Candy Crush,Horror,Xbox,Mac,Solo,platinum,Premium,November 2018,02-01-2021,780,51.1,2503.9,,856,1049,-7.2,3.2,-13.0,143,19,210,13059.61.00,39,DLC,-,4.5,18,no,False,medium
PLR0019559,Dev Iyer,dev_iyerxX,999,Chicago,usa,dev.iyer@hotmail,9783154078,Fortnite,Horror,n/a,IOS,,platinum,Free,2020-03-24T00:00:00Z,April 2023,1104,46.8,6645.6,2813,2667,146,94.8,2.3,3676.8,NULL,150,999999,8062.68,32,dlc,UPI,3.5,999999,no,0,None
PLR0043928,Noah Sharma,noah_sharma_yt,35,Montreal,Canada,noah.sharma@hotmail.com,9327008962,8 Ball Pool,Sports,Xbox,Android,squad,platinum,Free ,08.02.2021,2023/03/28,778,39.6,6296.4,4359,2777,1582,63.7,4.8,612.2,299,0,159,₹7056.87,68,Subscription,Net Banking,4.2,22,true,Yes,medium
PLR0042506,Ann@ Chopr@,ANNA_CHOPRA_NOOB,17,Lucknow,India,anna.chopra@@hotmail.com,9931011879,Apex Legends,RPG,PC ,IOS,Solo,platinum,Pro,01/17/19,13-12-2022,1426,55.3,2488.5,3287,2176,N/A,66.2,6.6,2400.1,98,14,411,7544.58,57,in-app purchase,Net Banking,3.5,19,No,false,Low
PLR0046035,Julia Joshi,julia_joshi123,35,Chennai,INDIA,julia.joshi@gmail.com,9809585,Candy Crush,Horror,PC ,IOS,,Unranked,Premium,11 September 2018,26.03.2021,927,44.9,6286.0,2948,2758,190,117.3,2.4,-17.2,288,75,51,11540.98,62,in-app purchase,Debit Card,3.1,13,NO,N,Low
PLR0013926,Liam Williams,liam_williams_gamer,unknown,Montreal,Canada,liam.williams@outlook.com,9786356859,Free Fire,Unknown,mobile ,Windows,Solo,platinum,Free ,2022/05/15,16.06.2022,32,18.6,2808.6,4934,643,4291,13.0,28.5,4808.1,277,99,210,Rs.14691.77,NULL,Full Game,Gift Card,1.6,20,no,true,N/A
PLR0033275,JULIA PATEL,julia_patel_yt,15,Berlin,Germany,julia.patel@yahoo.com,90239-58127,FIFA 24,Fighting,MOBILE,IOS,solo,N/A,Premium,2019/06/17,05 August 2022,1145,59.1,8687.7,3245,2832,N/A,87.3,1.5,3675.9,207,68,358,8624.37,36,N/A,Net Banking,,18,Yes,N,low
PLR0046945,Kavya Sharma,kavya_sharmaxX,16,Berln,Germany,kavya.sharma@@yahoo.com,9603742632,FIFA 24,Casual,pc,Windows,Solo,NA,N/A,November 2020,18.12.2022,-776,16.4,2000.8,3934,616,3318,15.7,-1.5,,195,999999,228,7880.6,31,FULL GAME,CREDIT CARD,3.1,11,yes,1,Low
PLR0035870,Ethan Johnson,  ethan_johnson_pro,21,Los Angeles,USA,ethan.johnson@gmail.com,+91-9551922794,Candy Crush,Horror,Playstation,IOS,SQUAD,bronze,free,January 2021,29 October 2021,NULL,35.8,1790.0,4343,4267,76,,4.9,4871.8,173,85,83,6278.39,23,Subscription,N/A,4.8,12,No,Yes,Unknown
PLR0027681,James Das,james_das_bg,-23,Lyon,France,james.das@outlook.com,9666102787,Valorant,Simulation,Nintendo Switch,Windows,solo,Silver,premium,26.01.2019,2023/02/28,-1494,37.8,3402.0,2917,2181,NULL,74.8,11.0,241.8,245,104,185,11085.45,3,Subscription,Debit Card,-1.7,1,0,false,N/A
PLR0013147,Miguel Johnson,  miguel_johnson_yt,17,Paris,France,miguel.johnson@yahoo.com,9340449940,Valorant,Battle Royale,Nintendo Switch,ios,Squad,Gold ,pro,13 May 2020,12-03-2022,668,,382.5 hrs,1572,,366,N/A,6.6,205.0,64,31,340,14448.92,78,DLC,Gift Card,1.8,17,No,no,low
PLR0043279,Lauren Chopra,lauren_chopraxX,30,Melbourne,Australia,lauren.chopra@outlook.com,9764618805,Pokemon GO,Sports,NA,Windows,,bronze,pro,21 March 2020,2021/02/17,333,48.1,8609.9,1586,1580,,99.6,0.3,2035.5,23,27,,-14072.93,3,dlc,,3.9,N/A,no,false,N/A
PLR0026017,anna joshi,anna_joshi_ff,N/A,London,UK,anna.joshi@yahoo.com,9691860501,Free Fire,RPG,PC ,IOS,Duo ,Unranked,Free,NULL,2019-01-26T00:00:00Z,447,16.2,2332.8,3606,1400,2206,38.8,4.6,-8.7,227,98,289,-5050.75,-60,dlc,N/A,3.7,1,No,true,N/A
PLR0011056,MARIE SINGH,marie_singh_bg,33,Birmingham,UK,marie.singh@gmail.com,9705391454,Minecraft,MOBA,Mobile,Mac,squad,Master,,30-04-2020,July 2023,1183,29.3,1230.6,1918,971,N/A,50.6,25.2,1785.8,230,142,403,7240.25,13,NULL,N/A,3.9,11,yes,1,Unknown
PLR0047160,Olivia Martin,olivia_martinxX,13,Munich,GERMANY,olivia.martin@hotmail.com,9491997577,Ludo King,Battle Royale,PC,IOS,squad,Platinum,Elite,February 2020,NULL,1000,58.4,9168.8,3019,839,2180,103.4,4.2,1863.7,142,17,246,13793.08,0,DLC,N/A,1.8,18,false,true,
PLR0037682,Marie Dubois,marie_dubois_noob,28,Ahmedabad,,marie.dubois@gmail.com,9678502580,Dota 2,Sports,mobile ,IOS,SQUAD,SILVER,Pro,2020-10-10T00:00:00Z,10-12-2021,426,50.7,-2636.4,2648,2188,460,82.6,1.5,3618.2,212,-76,222,4211.74,,Full Game,Debit Card,1.9,11,No,NO,medium
PLR0028822,Pierre Reddy,,N/A,Abu Dhabi,UAE,pierre.reddy@hotmail.com,9420298559,Fortnite,n/a,MOBILE,android,Duo ,,free,13.04.2021,15.07.2021,93,10.8,1231.2,4856,3899,957,80.3,1.9,862.4,159,108,116,$12623.56,32,Season Pass,CREDIT CARD,3.3,4,0,false,High
PLR0014466,hiroshi silva,hiroshi_silva_ff,24,SYDNEY,Australia,N/A,9669668667,Pokemon GO,Fighting,Mobile,WINDOWS,Solo,Unranked,Elite,02-10-2016,13.07.2020,-1380,,6475.0,N/A,55,-232,19.2,1.6,3407.3,194,124,262,7837.26,22,N/A,,2.3,,yes,Yes,Low
PLR0004470,Ish@@n G@rci@,ishaan_garcia_pro,24,brasilia,Brazil,ishaan.garcia@yahoo.com,9341129960,Apex Legends,Battle Royale,Nintendo Switch,WINDOWS,Duo,Silver,PREMIUM,04/28/21,2023-07-24T00:00:00Z,817,14.5,-2073.5,1048,440,608,42.0,7.2,4842.9,245,90,378,8580.73,,Subscription,Net Banking,3.9,NULL,Yes,Yes,Low
PLR0010859,Yuki Santos,yuki_santos_noob,16,Rio de Janeiro,Brazil,yuki.santos@outlook.com,9647093367,8 Ball Pool,Horror,PC ,iOS,squad,Unranked,premium,2020/03/04,29-12-2021,-665,24.4,4172.4,55,20,-35,,4.0,3531.7,190,77,NULL,8739.74,20,N/A,n/a,4.1,16,0,NO,low
PLR0005753,J@mes M@rtin,james_martin_yt,16,Hyderabad,India,james.martin@outlook.com,9684298025,None,Strategy,Playstation,Unknown,Squad,na,Free ,2022/01/12,02/14/22,33,2.3,172.5,4019,1023,2996,25.5,6.3,2683.3,203,137,301,-8053.52,42,in-app purchase,upi,4.9,10,false,No,low
PLR0018446,  Tanvir Verma  ,tanvir_verma_pro,14,Vancouver,CANADA,tanvir.verma@gmail.com,9846657748,Dota 2,Battle Royale,Xbox,ios,,Master,Free ,2019-07-12T00:00:00Z,01/12/21,550,55.9,10509.2,4808,,2652,-2.8,-11.2,-1.2,51,109,117,14677.85,29,N/A,CREDIT CARD,4.0,7,true,N,
PLR0012949,Karan Nair,karan_nair_bg,33,Berlin,Germany,NULL,9146091348,GTA V,Sports,PlayStation,Android,solo,Diamond,,16-03-2015,2019/05/08,1514,48.0,4464.0,1424,,140,90.2,-3.2,905.7,244,65,157,1181.56,60,dlc,Net Banking,2.4,15,False,Y,Medium
PLR0004907,Kunal Das,kunal_das_yt,15,Los Angeles,USA,kunal.das@gmail.com,9672531110,GTA V,Casual,Nintendo Switch,ios,squad,platinum,Elite,2019-05-08T00:00:00Z,September 2019,133,29.9,3109.6,532,354,-178,66.5,1.8,2807.8,32,92,375,13401.51,-46,FULL GAME,Net Banking,6.2,-29,YES,False,High
NULL,Ananya Yamamoto,ananya_yamamoto_gamer,14,London,UK,ananya.yamamoto@yahoo.com,9376524473,Valorant,Horror,mobile ,Mac,squad,Platinum,Free ,08 April 2014,May 2019,-1870,32.3,3843.7,1467,568,899,38.7,7.7,457.5,99,77,445,,36,Full Game,,2.2,7,YES,N,N/A
PLR0036324,  Emma Shah  ,emma_shah_bg,20,New York,USA,emma.shah@hotmail,9105203,League of Legends,Casual,PC,IOS,SQUAD,Gold ,free,December 2020,2022-07-16T00:00:00Z,583,99999,,2946,1950,996,66.2,,4302.7,45,,442,1659.12,49,Subscription,CREDIT CARD,1.7,12,false,YES,
PLR0039813,Ethan Jones,ethan_jones999,27,osaka,Japan,ethan.jones@@gmail.com,9239491741,Pokemon GO,RPG,PlayStation,MacOS,SQUAD,N/A,Free ,06 July 2018,NULL,822,6.9,99999,-979,842,137,86.0,1.9,-13.2,90,52,60,2841.62.00,,FULL GAME,N/A,3.2,25,true,NO,Low
PLR0036393,TANYA WILLIAMS,N/A,15,Houston,USA,tanya.williams@hotmail.com,9684785987,Free Fire,,Xbox,None,SQUAD,N/A,free,2019/06/18,02/22/22,N/A,17.6,1531.2,3330,2733,597,,1.4,276.9,132,33,230,$12595.97,31,dlc,Credit Card,1.8,18,false,YES,Medium
PLR0023272,zara jones,zara_jones_yt,24 yrs,Los Angeles,USA,zara.jones@outlook.com,9022095493,Among Us,FPS,Playstation,iOS,Duo,Unranked,premium,N/A,15-02-2022,1169,15.4,800.8,2909,1663,1246,57.2,6.1,5007.1,287,49,N/A,11774.49,74,Full Game,CREDIT CARD,1.7,25,True,NO,medium
PLR0012243,Pooja Silva,pooja_silva_pro,21,New York,USA,pooja.silva@@gmail.com,9373553839,Minecraft,MOBA,Playstation,Console,N/A,Grandmaster,premium,07/23/19,02/29/20,-221,27.6,5023.2,2798,2735,63,97.7,6.6,3612.4,297,96,78,349.17.00,79,Subscription,Wallet,1.5,20,false,1,Medium
PLR0037002,Kavya Patel,kavya_patel_yt,25,New York,USA,kavya.patel@hotmail.com,9967888493,Call of Duty Mobile,Sports,mobile ,Windows,Squad,Unranked,Free,01/04/18,NULL,799,,4752.0,3157,175,-2982,5.5,7.8,3706.5,129,130,-477,4818.56,41,,Net Banking,4.0,8,Y,1,low
PLR0021108,Anna Iyer,anna_iyer,26,Abu Dhabi,UAE,anna.iyer@gmail.com,9096045759,Ludo King,Strategy,PC ,Console,Duo,Bronze,Free,February 2014,NULL,1987,39.2,1332.8,4680,4233,447,111.6,4.9,145.1,140,95,232,Rs.2723.49,75,dlc,n/a,2.2,3,0,False,HIGH
PLR0003046,Sofia Tanaka,sofia_tanaka_ff,19,Mumbai,India,sofia.tanaka@gmail.com,9628620546,Pokemon GO,Strategy,Xbox,Windows,Solo,N/A,PREMIUM,03/15/15,N/A,1880,-40.6,284.2,-4135,-1781,2354,NULL,-12.9,2270.8,38,106,285,12469.97,34,dlc,Credit Card,4.5,5,False,yes,
PLR0016630,Kavya Williams,kavya_williams_gamer,29,Montreal,Canada,kavya.williams@yahoo.com,9006556461,Genshin Impact,MOBA,None,Windows,Duo ,N/A,N/A,November 2020,04/26/21,158,29.0,4582.0,N/A,,1871,33.2,4.8,4212.0,207,66,274,7661.24.00,1,N/A,N/A,2.1,10,Y,false,
PLR0033065,sneha gupta,sneha_gupta_bg,32,Kolkata,India,sneha.gupta@@hotmail.com,9464967664,NULL,Strategy,Xbox,android,N/A,NULL,pro,N/A,11/01/22,NULL,2.9,NULL,4908,1632,3276,106.6,1.1,3851.7,69,112,280,9331.32,N/A,N/A,Wallet,3.2,21,no,no,medium
PLR0047256,Meera Nair,,32,Osaka,Japan,meera.nair@gmail.com,96635-32886,Among Us,MOBA,mobile ,Android,squad,,Elite,19.04.2018,2022-04-17T00:00:00Z,1459,37.6,5677.6,1072,714,358,66.6,2.0,3125.0,130,101,12,₹3841.83,39,in-app purchase,Debit Card,3.4,-25,true,False,High
PLR0035526,Simran Joshi,simran_joshi999,30,Los Angeles,USA,simran.joshiyahoo.com,9937859735,CS:GO,,PC,MacOS,squad,bronze,Free,13.07.2021,23-09-2023,802,48.6,NULL,-4431,802,3629,18.1,7.1,4099.5,93,18,16,5941.93,21,,UPI,3.8,19,True,No,none
PLR0049357,KARAN MALHOTRA,karan_malhotra999,18,Tokyo,N/A,karan.malhotra@gmail.com,9063492806,Valorant,RPG,Mobile,MacOS,SQUAD,SILVER,na,December 2014,2020-01-03T00:00:00Z,1832,99999,1042.0,2797,1720,1077,61.5,4.1,2838.8,95,55,144,12802.18,25,dlc,wallet,3.5,-6,True,True,HIGH
PLR0042577,Chloe Brown,chloe_brown,24,Mumbai,INDIA,chloe.brown@outlook.com,9416960,Genshin Impact,RPG,MOBILE,Windows,Duo ,Unranked,pro,NULL,2019/11/19,839,5.6,N/A,1486,16,1470,1.1,3.9,2882.5,190,999999,243,13726.32,78,dlc,N/A,-0.9,,No,Y,N/A
PLR0002875,Priya Malhotra,priya_malhotra123,16,Osaka,JAPAN,priya.malhotra@yahoo.com,9557331,Call of Duty Mobile,MOBA,PC,Android,solo,None,Premium,01/09/15,2020-01-26T00:00:00Z,1843,21.0,-2730.0,603,139,N/A,23.1,1.0,577.0,154,36,65,₹7339.72,51,Full Game,Debit Card,1.5,3,True,False,medium
PLR0044086,  Nikhil Singh  ,nikhil_singh_ff,23,Brisbane,AUSTRALIA,nikhil.singh@outlook.com,9031903228,BGMI,Sports,PlayStation,Mac,SQUAD,N/A,N/A,2015/05/08,06/16/19,1500,58.4,,NULL,409,1047,28.1,0.3,1967.0,243,38,345,5448.38.00,61,dlc,,1.7,7,NO,False,High
PLR0021430,Siddharth Jones,siddharth_jones_bg,18,London,UK,siddharth.jones@@yahoo.com,9890985858,Valorant,Battle Royale,MOBILE,NA,Duo ,Gold,premium,2019/01/15,22.10.2022,1376,52.4,10480.0,3477,-136,,3.9,5.5,391.3,192,35,260,₹9001.25,38,DLC,Net Banking,N/A,13,No,Y,High
PLR0026340,Pooja Dubois,pooja_dubois_pro,23,houston,USA,pooja.dubois@outlook.com,,BGMI,Casual,Mobile,IOS,solo,Gold,Free ,19-03-2018,27.03.2019,373,44.6,7136.0,N/A,2,123,1.6,0.5,3336.7,,35,157,7875.95,51,DLC,Net Banking,N/A,5,Yes,true,medium
PLR0000725,Karan Gupta,karan_gupta_ff,28,Chicago,USA,karan.gupta@gmail.com,9592842053,Fortnite,Casual,mobile ,Windows,SQUAD,Platinum,Free,07/08/17,May 2022,1782,5.4,399.6,628,216,412,34.4,6.2,4851.6,222,4,NULL,3015.77.00,-79,N/A,Debit Card,2.3,0,True,true,N/A
